,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
13759,11246,day3,idm23_B563,idm23_16,idm23,1,55.5403722464564,-38.08648716610632,0
13760,11247,day3,idm23_B563,idm23_16,idm23,1,54.10216119498093,-35.94249895128874,0
13761,11248,day3,idm23_B563,idm23_16,idm23,1,52.711535871187,-33.82552807842718,0
13762,11249,day3,idm23_B563,idm23_16,idm23,1,51.398152885133456,-31.780052863914182,0
13763,11250,day3,idm23_B563,idm23_16,idm23,1,50.18453663793103,-29.71304752174442,0
13764,11251,day3,idm23_B563,idm23_16,idm23,1,49.035895471547576,-27.84603925243193,0
13765,11252,day3,idm23_B563,idm23_16,idm23,1,47.96623833046668,-26.274779599034968,0
13766,11253,day3,idm23_B563,idm23_16,idm23,1,46.94524709362567,-24.919989828345297,0
13767,11254,day3,idm23_B563,idm23_16,idm23,1,46.01254636729111,-23.849199132107564,0
13768,11255,day3,idm23_B563,idm23_16,idm23,1,45.12915816167938,-22.94599564947592,0
13769,11256,day3,idm23_B563,idm23_16,idm23,1,44.31611742581234,-22.35130377089866,0
13770,11257,day3,idm23_B563,idm23_16,idm23,1,43.569345003730106,-22.02823767156507,0
13771,11258,day3,idm23_B563,idm23_16,idm23,1,42.86959976479609,-21.98730032161037,0
13772,11259,day3,idm23_B563,idm23_16,idm23,1,42.17652047154758,-22.21043849805256,0
13773,11260,day3,idm23_B563,idm23_16,idm23,1,41.4845741332684,-22.651778439787183,0
13774,11261,day3,idm23_B563,idm23_16,idm23,1,40.78580901856764,-23.068676099356267,0
13775,11262,day3,idm23_B563,idm23_16,idm23,1,40.07237344837948,-23.355583008783604,0
13776,11263,day3,idm23_B563,idm23_16,idm23,1,39.34925546823193,-23.55206166472185,0
13777,11264,day3,idm23_B563,idm23_16,idm23,1,38.60807399597978,-23.56019547821809,0
13778,11265,day3,idm23_B563,idm23_16,idm23,1,37.81915169875249,-23.490185839348783,0
13779,11266,day3,idm23_B563,idm23_16,idm23,1,37.00886126854692,-23.393362353975057,0
13780,11267,day3,idm23_B563,idm23_16,idm23,1,36.18111057433273,-23.02132161886933,0
13781,11268,day3,idm23_B563,idm23_16,idm23,1,35.3320331927636,-22.4942133636194,0
13782,11269,day3,idm23_B563,idm23_16,idm23,1,34.4985681832311,-21.83116484579058,0
13783,11270,day3,idm23_B563,idm23_16,idm23,1,33.710764270246194,-21.01444564618921,0
13784,11271,day3,idm23_B563,idm23_16,idm23,1,32.94982748259284,-20.20418350168769,0
13785,11272,day3,idm23_B563,idm23_16,idm23,1,32.24118568157328,-19.613452118913493,0
13786,11273,day3,idm23_B563,idm23_16,idm23,1,31.55081978147795,-19.03946348405758,0
13787,11274,day3,idm23_B563,idm23_16,idm23,1,30.851872370793277,-18.64644614318307,0
